Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
10/08/2022 10:30,09/08/2022,"Calorific Value, LDZ(SW)",39.5,10/08/2022 10:33,
10/08/2022 10:30,09/08/2022,"Calorific Value, LDZ(WM)",39.6,10/08/2022 10:33,
10/08/2022 10:30,09/08/2022,"Calorific Value, LDZ(WN)",40.2,10/08/2022 10:33,
10/08/2022 10:30,09/08/2022,"Calorific Value, LDZ(WS)",39.4,10/08/2022 10:33,
10/08/2022 10:30,09/08/2022,"Calorific Value, Oban",38.8,10/08/2022 10:33,
10/08/2022 10:30,09/08/2022,"Calorific Value, Stornoway",93,10/08/2022 10:33,
10/08/2022 10:30,09/08/2022,"Calorific Value, Stranraer",38.8,10/08/2022 10:33,
10/08/2022 10:30,09/08/2022,"Calorific Value, Thurso",38.8,10/08/2022 10:33,
10/08/2022 10:30,09/08/2022,"Calorific Value, Wick",38.8,10/08/2022 10:33,
09/08/2022 16:00,06/08/2022,"Calorific Value, LDZ(WM)",39.5,09/08/2022 16:03,
09/08/2022 16:00,05/08/2022,"Calorific Value, LDZ(EA)",39.4,09/08/2022 16:03,
09/08/2022 10:30,08/08/2022,"Calorific Value, Campbeltown",38.8,09/08/2022 10:34,
09/08/2022 10:30,08/08/2022,"Calorific Value, LDZ(EA)",39.5,09/08/2022 10:34,
09/08/2022 10:30,08/08/2022,"Calorific Value, LDZ(EM)",39.6,09/08/2022 10:34,
09/08/2022 10:30,08/08/2022,"Calorific Value, LDZ(NE)",40.1,09/08/2022 10:34,
09/08/2022 10:30,08/08/2022,"Calorific Value, LDZ(NO)",40.4,09/08/2022 10:34,
09/08/2022 10:30,08/08/2022,"Calorific Value, LDZ(NT)",39.6,09/08/2022 10:34,
09/08/2022 10:30,08/08/2022,"Calorific Value, LDZ(NW)",40.3,09/08/2022 10:34,
09/08/2022 10:30,08/08/2022,"Calorific Value, LDZ(SC)",39.7,09/08/2022 10:34,
09/08/2022 10:30,08/08/2022,"Calorific Value, LDZ(SE)",39.6,09/08/2022 10:34,
09/08/2022 10:30,08/08/2022,"Calorific Value, LDZ(SO)",39.8,09/08/2022 10:34,
09/08/2022 10:30,08/08/2022,"Calorific Value, LDZ(SW)",39.6,09/08/2022 10:34,
09/08/2022 10:30,08/08/2022,"Calorific Value, LDZ(WM)",39.6,09/08/2022 10:34,
09/08/2022 10:30,08/08/2022,"Calorific Value, LDZ(WN)",40.5,09/08/2022 10:34,
09/08/2022 10:30,08/08/2022,"Calorific Value, LDZ(WS)",39.4,09/08/2022 10:34,
09/08/2022 10:30,08/08/2022,"Calorific Value, Oban",38.8,09/08/2022 10:34,
09/08/2022 10:30,08/08/2022,"Calorific Value, Stornoway",93,09/08/2022 10:34,
09/08/2022 10:30,08/08/2022,"Calorific Value, Stranraer",38.8,09/08/2022 10:34,
09/08/2022 10:30,08/08/2022,"Calorific Value, Thurso",38.8,09/08/2022 10:34,
09/08/2022 10:30,08/08/2022,"Calorific Value, Wick",38.8,09/08/2022 10:34,
08/08/2022 10:30,07/08/2022,"Calorific Value, Campbeltown",38.8,08/08/2022 10:38,
08/08/2022 10:30,07/08/2022,"Calorific Value, LDZ(NE)",40.2,08/08/2022 10:38,
08/08/2022 10:30,07/08/2022,"Calorific Value, LDZ(NO)",40.6,08/08/2022 10:38,
08/08/2022 10:30,07/08/2022,"Calorific Value, LDZ(NT)",39.9,08/08/2022 10:38,
08/08/2022 10:30,07/08/2022,"Calorific Value, LDZ(NW)",40.5,08/08/2022 10:38,
08/08/2022 10:30,07/08/2022,"Calorific Value, LDZ(SE)",39.7,08/08/2022 10:38,
08/08/2022 10:30,07/08/2022,"Calorific Value, LDZ(SO)",40,08/08/2022 10:38,
08/08/2022 10:30,07/08/2022,"Calorific Value, LDZ(SW)",39.5,08/08/2022 10:38,
08/08/2022 10:30,07/08/2022,"Calorific Value, LDZ(WM)",39.5,08/08/2022 10:38,
08/08/2022 10:30,07/08/2022,"Calorific Value, LDZ(WN)",40.5,08/08/2022 10:38,
08/08/2022 10:30,07/08/2022,"Calorific Value, LDZ(WS)",39.3,08/08/2022 10:38,
08/08/2022 10:30,07/08/2022,"Calorific Value, Oban",38.8,08/08/2022 10:38,
08/08/2022 10:30,07/08/2022,"Calorific Value, Stornoway",93,08/08/2022 10:38,
08/08/2022 10:30,07/08/2022,"Calorific Value, Stranraer",38.8,08/08/2022 10:38,
08/08/2022 10:30,07/08/2022,"Calorific Value, Thurso",38.8,08/08/2022 10:38,
08/08/2022 10:30,07/08/2022,"Calorific Value, Wick",38.8,08/08/2022 10:38,
07/08/2022 10:30,06/08/2022,"Calorific Value, Campbeltown",38.8,07/08/2022 10:38,
07/08/2022 10:30,06/08/2022,"Calorific Value, LDZ(EM)",39.9,07/08/2022 10:38,
07/08/2022 10:30,06/08/2022,"Calorific Value, LDZ(NE)",40.3,07/08/2022 10:38,
07/08/2022 10:30,06/08/2022,"Calorific Value, LDZ(NO)",40.4,07/08/2022 10:38,
07/08/2022 10:30,06/08/2022,"Calorific Value, LDZ(NT)",40,07/08/2022 10:38,
07/08/2022 10:30,06/08/2022,"Calorific Value, LDZ(NW)",40.6,07/08/2022 10:38,
07/08/2022 10:30,06/08/2022,"Calorific Value, LDZ(SC)",39.7,07/08/2022 10:38,
07/08/2022 10:30,06/08/2022,"Calorific Value, LDZ(SE)",39.8,07/08/2022 10:38,
07/08/2022 10:30,06/08/2022,"Calorific Value, LDZ(SO)",39.9,07/08/2022 10:38,
07/08/2022 10:30,06/08/2022,"Calorific Value, LDZ(SW)",39.5,07/08/2022 10:38,
07/08/2022 10:30,06/08/2022,"Calorific Value, LDZ(WN)",40.2,07/08/2022 10:38,
07/08/2022 10:30,06/08/2022,"Calorific Value, LDZ(WS)",39.4,07/08/2022 10:38,
07/08/2022 10:30,06/08/2022,"Calorific Value, Oban",38.8,07/08/2022 10:38,
07/08/2022 10:30,06/08/2022,"Calorific Value, Stornoway",93,07/08/2022 10:38,
07/08/2022 10:30,06/08/2022,"Calorific Value, Stranraer",38.8,07/08/2022 10:38,
07/08/2022 10:30,06/08/2022,"Calorific Value, Thurso",38.8,07/08/2022 10:38,
07/08/2022 10:30,06/08/2022,"Calorific Value, Wick",38.8,07/08/2022 10:38,
06/08/2022 10:30,05/08/2022,"Calorific Value, Campbeltown",38.8,06/08/2022 10:38,
06/08/2022 10:30,05/08/2022,"Calorific Value, LDZ(EM)",39.9,06/08/2022 10:38,
06/08/2022 10:30,05/08/2022,"Calorific Value, LDZ(NE)",40.3,06/08/2022 10:38,
06/08/2022 10:30,05/08/2022,"Calorific Value, LDZ(NO)",40.3,06/08/2022 10:38,
06/08/2022 10:30,05/08/2022,"Calorific Value, LDZ(NT)",39.9,06/08/2022 10:38,
06/08/2022 10:30,05/08/2022,"Calorific Value, LDZ(NW)",40.6,06/08/2022 10:38,
06/08/2022 10:30,05/08/2022,"Calorific Value, LDZ(SE)",39.6,06/08/2022 10:38,
06/08/2022 10:30,05/08/2022,"Calorific Value, LDZ(SO)",40.1,06/08/2022 10:38,
06/08/2022 10:30,05/08/2022,"Calorific Value, LDZ(SW)",39.5,06/08/2022 10:38,
06/08/2022 10:30,05/08/2022,"Calorific Value, LDZ(WM)",39.5,06/08/2022 10:38,
06/08/2022 10:30,05/08/2022,"Calorific Value, LDZ(WN)",40.6,06/08/2022 10:38,
06/08/2022 10:30,05/08/2022,"Calorific Value, LDZ(WS)",39.4,06/08/2022 10:38,
06/08/2022 10:30,05/08/2022,"Calorific Value, Oban",38.8,06/08/2022 10:38,
06/08/2022 10:30,05/08/2022,"Calorific Value, Stornoway",93,06/08/2022 10:38,
06/08/2022 10:30,05/08/2022,"Calorific Value, Stranraer",38.8,06/08/2022 10:38,
06/08/2022 10:30,05/08/2022,"Calorific Value, Thurso",38.8,06/08/2022 10:38,
06/08/2022 10:30,05/08/2022,"Calorific Value, Wick",38.8,06/08/2022 10:38,
05/08/2022 16:00,04/08/2022,"Calorific Value, LDZ(NE)",40.4,05/08/2022 16:09,
05/08/2022 10:30,04/08/2022,"Calorific Value, Campbeltown",38.8,05/08/2022 10:38,
05/08/2022 10:30,04/08/2022,"Calorific Value, LDZ(EA)",39.5,05/08/2022 10:38,
05/08/2022 10:30,04/08/2022,"Calorific Value, LDZ(EM)",39.9,05/08/2022 10:38,
05/08/2022 10:30,04/08/2022,"Calorific Value, LDZ(NO)",40.4,05/08/2022 10:38,
05/08/2022 10:30,04/08/2022,"Calorific Value, LDZ(NT)",40,05/08/2022 10:38,
05/08/2022 10:30,04/08/2022,"Calorific Value, LDZ(NW)",40.6,05/08/2022 10:38,
05/08/2022 10:30,04/08/2022,"Calorific Value, LDZ(SC)",39.7,05/08/2022 10:38,
05/08/2022 10:30,04/08/2022,"Calorific Value, LDZ(SE)",39.7,05/08/2022 10:38,
05/08/2022 10:30,04/08/2022,"Calorific Value, LDZ(SO)",40.1,05/08/2022 10:38,
05/08/2022 10:30,04/08/2022,"Calorific Value, LDZ(SW)",39.4,05/08/2022 10:38,
05/08/2022 10:30,04/08/2022,"Calorific Value, LDZ(WM)",39.8,05/08/2022 10:38,
05/08/2022 10:30,04/08/2022,"Calorific Value, LDZ(WN)",40.5,05/08/2022 10:38,
05/08/2022 10:30,04/08/2022,"Calorific Value, LDZ(WS)",39.4,05/08/2022 10:38,
05/08/2022 10:30,04/08/2022,"Calorific Value, Oban",38.8,05/08/2022 10:38,
05/08/2022 10:30,04/08/2022,"Calorific Value, Stornoway",93,05/08/2022 10:38,
05/08/2022 10:30,04/08/2022,"Calorific Value, Stranraer",38.8,05/08/2022 10:38,
05/08/2022 10:30,04/08/2022,"Calorific Value, Thurso",38.8,05/08/2022 10:38,
05/08/2022 10:30,04/08/2022,"Calorific Value, Wick",38.8,05/08/2022 10:38,
04/08/2022 16:00,03/08/2022,"Calorific Value, LDZ(SE)",39.7,04/08/2022 16:11,
04/08/2022 16:00,03/08/2022,"Calorific Value, LDZ(WN)",40.5,04/08/2022 16:11,
04/08/2022 10:30,03/08/2022,"Calorific Value, Campbeltown",38.8,04/08/2022 10:37,
04/08/2022 10:30,03/08/2022,"Calorific Value, LDZ(EA)",39.8,04/08/2022 10:37,
04/08/2022 10:30,03/08/2022,"Calorific Value, LDZ(EM)",40,04/08/2022 10:37,
04/08/2022 10:30,03/08/2022,"Calorific Value, LDZ(NE)",40.3,04/08/2022 10:37,
04/08/2022 10:30,03/08/2022,"Calorific Value, LDZ(NO)",40.4,04/08/2022 10:37,
04/08/2022 10:30,03/08/2022,"Calorific Value, LDZ(NT)",40.1,04/08/2022 10:37,
04/08/2022 10:30,03/08/2022,"Calorific Value, LDZ(NW)",40.7,04/08/2022 10:37,
04/08/2022 10:30,03/08/2022,"Calorific Value, LDZ(SC)",39.8,04/08/2022 10:37,
04/08/2022 10:30,03/08/2022,"Calorific Value, LDZ(SO)",40,04/08/2022 10:37,
04/08/2022 10:30,03/08/2022,"Calorific Value, LDZ(SW)",39.4,04/08/2022 10:37,
04/08/2022 10:30,03/08/2022,"Calorific Value, LDZ(WM)",39.5,04/08/2022 10:37,
04/08/2022 10:30,03/08/2022,"Calorific Value, LDZ(WS)",39.3,04/08/2022 10:37,
04/08/2022 10:30,03/08/2022,"Calorific Value, Oban",38.8,04/08/2022 10:37,
04/08/2022 10:30,03/08/2022,"Calorific Value, Stornoway",93,04/08/2022 10:37,
04/08/2022 10:30,03/08/2022,"Calorific Value, Stranraer",38.8,04/08/2022 10:37,
04/08/2022 10:30,03/08/2022,"Calorific Value, Thurso",38.8,04/08/2022 10:37,
04/08/2022 10:30,03/08/2022,"Calorific Value, Wick",38.8,04/08/2022 10:37,
03/08/2022 10:30,02/08/2022,"Calorific Value, Campbeltown",38.8,03/08/2022 10:38,
03/08/2022 10:30,02/08/2022,"Calorific Value, LDZ(EA)",39.6,03/08/2022 10:38,
03/08/2022 10:30,02/08/2022,"Calorific Value, LDZ(EM)",40,03/08/2022 10:38,
03/08/2022 10:30,02/08/2022,"Calorific Value, LDZ(NE)",40.5,03/08/2022 10:38,
03/08/2022 10:30,02/08/2022,"Calorific Value, LDZ(NO)",40.6,03/08/2022 10:38,
03/08/2022 10:30,02/08/2022,"Calorific Value, LDZ(NT)",39.9,03/08/2022 10:38,
03/08/2022 10:30,02/08/2022,"Calorific Value, LDZ(NW)",40.6,03/08/2022 10:38,
03/08/2022 10:30,02/08/2022,"Calorific Value, LDZ(SC)",39.8,03/08/2022 10:38,
03/08/2022 10:30,02/08/2022,"Calorific Value, LDZ(SE)",39.6,03/08/2022 10:38,
03/08/2022 10:30,02/08/2022,"Calorific Value, LDZ(SO)",39.9,03/08/2022 10:38,
03/08/2022 10:30,02/08/2022,"Calorific Value, LDZ(SW)",39.4,03/08/2022 10:38,
03/08/2022 10:30,02/08/2022,"Calorific Value, LDZ(WM)",39.5,03/08/2022 10:38,
03/08/2022 10:30,02/08/2022,"Calorific Value, LDZ(WN)",40.5,03/08/2022 10:38,
03/08/2022 10:30,02/08/2022,"Calorific Value, LDZ(WS)",39.3,03/08/2022 10:38,
03/08/2022 10:30,02/08/2022,"Calorific Value, Oban",38.8,03/08/2022 10:38,
03/08/2022 10:30,02/08/2022,"Calorific Value, Stornoway",93,03/08/2022 10:38,
03/08/2022 10:30,02/08/2022,"Calorific Value, Stranraer",38.8,03/08/2022 10:38,
03/08/2022 10:30,02/08/2022,"Calorific Value, Thurso",38.8,03/08/2022 10:38,
03/08/2022 10:30,02/08/2022,"Calorific Value, Wick",38.8,03/08/2022 10:38,
02/08/2022 10:30,01/08/2022,"Calorific Value, Campbeltown",38.8,02/08/2022 10:36,
02/08/2022 10:30,01/08/2022,"Calorific Value, LDZ(EA)",39.4,02/08/2022 10:36,
02/08/2022 10:30,01/08/2022,"Calorific Value, LDZ(EM)",39.9,02/08/2022 10:36,
02/08/2022 10:30,01/08/2022,"Calorific Value, LDZ(NE)",40.3,02/08/2022 10:36,
02/08/2022 10:30,01/08/2022,"Calorific Value, LDZ(NO)",40.5,02/08/2022 10:36,
02/08/2022 10:30,01/08/2022,"Calorific Value, LDZ(NT)",39.5,02/08/2022 10:36,
02/08/2022 10:30,01/08/2022,"Calorific Value, LDZ(NW)",40.5,02/08/2022 10:36,
02/08/2022 10:30,01/08/2022,"Calorific Value, LDZ(SC)",40.1,02/08/2022 10:36,
02/08/2022 10:30,01/08/2022,"Calorific Value, LDZ(SE)",39.5,02/08/2022 10:36,
02/08/2022 10:30,01/08/2022,"Calorific Value, LDZ(SO)",39.6,02/08/2022 10:36,
02/08/2022 10:30,01/08/2022,"Calorific Value, LDZ(SW)",39.3,02/08/2022 10:36,
02/08/2022 10:30,01/08/2022,"Calorific Value, LDZ(WM)",39.5,02/08/2022 10:36,
02/08/2022 10:30,01/08/2022,"Calorific Value, LDZ(WN)",40.5,02/08/2022 10:36,
02/08/2022 10:30,01/08/2022,"Calorific Value, LDZ(WS)",39.3,02/08/2022 10:36,
02/08/2022 10:30,01/08/2022,"Calorific Value, Oban",38.8,02/08/2022 10:36,
02/08/2022 10:30,01/08/2022,"Calorific Value, Stornoway",93,02/08/2022 10:36,
02/08/2022 10:30,01/08/2022,"Calorific Value, Stranraer",38.8,02/08/2022 10:36,
02/08/2022 10:30,01/08/2022,"Calorific Value, Thurso",38.8,02/08/2022 10:36,
02/08/2022 10:30,01/08/2022,"Calorific Value, Wick",38.8,02/08/2022 10:36,
01/08/2022 16:00,31/07/2022,"Calorific Value, LDZ(SC)",40.2,01/08/2022 16:08,
01/08/2022 16:00,28/07/2022,"Calorific Value, LDZ(SW)",38.4,01/08/2022 16:08,
01/08/2022 16:00,27/07/2022,"Calorific Value, LDZ(SW)",38.4,01/08/2022 16:08,
01/08/2022 10:30,31/07/2022,"Calorific Value, Campbeltown",38.8,01/08/2022 10:41,
01/08/2022 10:30,31/07/2022,"Calorific Value, LDZ(EA)",39.6,01/08/2022 10:41,
01/08/2022 10:30,31/07/2022,"Calorific Value, LDZ(EM)",39.9,01/08/2022 10:41,
01/08/2022 10:30,31/07/2022,"Calorific Value, LDZ(NE)",40.3,01/08/2022 10:41,
01/08/2022 10:30,31/07/2022,"Calorific Value, LDZ(NO)",40.7,01/08/2022 10:41,
01/08/2022 10:30,31/07/2022,"Calorific Value, LDZ(NT)",39.6,01/08/2022 10:41,
01/08/2022 10:30,31/07/2022,"Calorific Value, LDZ(NW)",40.5,01/08/2022 10:41,
01/08/2022 10:30,31/07/2022,"Calorific Value, LDZ(SE)",39.5,01/08/2022 10:41,
01/08/2022 10:30,31/07/2022,"Calorific Value, LDZ(SO)",39.8,01/08/2022 10:41,
01/08/2022 10:30,31/07/2022,"Calorific Value, LDZ(SW)",39.3,01/08/2022 10:41,
01/08/2022 10:30,31/07/2022,"Calorific Value, LDZ(WM)",40,01/08/2022 10:41,
01/08/2022 10:30,31/07/2022,"Calorific Value, LDZ(WN)",40.4,01/08/2022 10:41,
01/08/2022 10:30,31/07/2022,"Calorific Value, LDZ(WS)",39.3,01/08/2022 10:41,
01/08/2022 10:30,31/07/2022,"Calorific Value, Oban",38.8,01/08/2022 10:41,
01/08/2022 10:30,31/07/2022,"Calorific Value, Stornoway",93,01/08/2022 10:41,
01/08/2022 10:30,31/07/2022,"Calorific Value, Stranraer",38.8,01/08/2022 10:41,
01/08/2022 10:30,31/07/2022,"Calorific Value, Thurso",38.8,01/08/2022 10:41,
01/08/2022 10:30,31/07/2022,"Calorific Value, Wick",38.8,01/08/2022 10:41,
31/07/2022 10:30,30/07/2022,"Calorific Value, Campbeltown",38.8,31/07/2022 10:39,
31/07/2022 10:30,30/07/2022,"Calorific Value, LDZ(EA)",39.8,31/07/2022 10:39,
31/07/2022 10:30,30/07/2022,"Calorific Value, LDZ(EM)",39.8,31/07/2022 10:39,
31/07/2022 10:30,30/07/2022,"Calorific Value, LDZ(NE)",40.3,31/07/2022 10:39,
31/07/2022 10:30,30/07/2022,"Calorific Value, LDZ(NO)",40.5,31/07/2022 10:39,
31/07/2022 10:30,30/07/2022,"Calorific Value, LDZ(NT)",39.8,31/07/2022 10:39,
31/07/2022 10:30,30/07/2022,"Calorific Value, LDZ(NW)",40.4,31/07/2022 10:39,
31/07/2022 10:30,30/07/2022,"Calorific Value, LDZ(SC)",40.1,31/07/2022 10:39,
31/07/2022 10:30,30/07/2022,"Calorific Value, LDZ(SE)",39.4,31/07/2022 10:39,
31/07/2022 10:30,30/07/2022,"Calorific Value, LDZ(SO)",39.7,31/07/2022 10:39,
31/07/2022 10:30,30/07/2022,"Calorific Value, LDZ(SW)",39.4,31/07/2022 10:39,
31/07/2022 10:30,30/07/2022,"Calorific Value, LDZ(WM)",39.8,31/07/2022 10:39,
31/07/2022 10:30,30/07/2022,"Calorific Value, LDZ(WN)",40,31/07/2022 10:39,
31/07/2022 10:30,30/07/2022,"Calorific Value, LDZ(WS)",39.3,31/07/2022 10:39,
31/07/2022 10:30,30/07/2022,"Calorific Value, Oban",38.8,31/07/2022 10:39,
31/07/2022 10:30,30/07/2022,"Calorific Value, Stornoway",93,31/07/2022 10:39,
31/07/2022 10:30,30/07/2022,"Calorific Value, Stranraer",38.8,31/07/2022 10:39,
31/07/2022 10:30,30/07/2022,"Calorific Value, Thurso",38.8,31/07/2022 10:39,
31/07/2022 10:30,30/07/2022,"Calorific Value, Wick",38.8,31/07/2022 10:39,
30/07/2022 10:30,29/07/2022,"Calorific Value, Campbeltown",38.8,30/07/2022 10:38,
30/07/2022 10:30,29/07/2022,"Calorific Value, LDZ(EA)",39.7,30/07/2022 10:38,
30/07/2022 10:30,29/07/2022,"Calorific Value, LDZ(EM)",39.8,30/07/2022 10:38,
30/07/2022 10:30,29/07/2022,"Calorific Value, LDZ(NE)",40.3,30/07/2022 10:38,
30/07/2022 10:30,29/07/2022,"Calorific Value, LDZ(NO)",40.5,30/07/2022 10:38,
30/07/2022 10:30,29/07/2022,"Calorific Value, LDZ(NT)",39.7,30/07/2022 10:38,
30/07/2022 10:30,29/07/2022,"Calorific Value, LDZ(NW)",40.3,30/07/2022 10:38,
30/07/2022 10:30,29/07/2022,"Calorific Value, LDZ(SC)",40,30/07/2022 10:38,
30/07/2022 10:30,29/07/2022,"Calorific Value, LDZ(SE)",39.3,30/07/2022 10:38,
30/07/2022 10:30,29/07/2022,"Calorific Value, LDZ(SO)",39.8,30/07/2022 10:38,
30/07/2022 10:30,29/07/2022,"Calorific Value, LDZ(SW)",39.3,30/07/2022 10:38,
30/07/2022 10:30,29/07/2022,"Calorific Value, LDZ(WM)",39.7,30/07/2022 10:38,
30/07/2022 10:30,29/07/2022,"Calorific Value, LDZ(WN)",40.2,30/07/2022 10:38,
30/07/2022 10:30,29/07/2022,"Calorific Value, LDZ(WS)",39.3,30/07/2022 10:38,
30/07/2022 10:30,29/07/2022,"Calorific Value, Oban",38.8,30/07/2022 10:38,
30/07/2022 10:30,29/07/2022,"Calorific Value, Stornoway",93,30/07/2022 10:38,
30/07/2022 10:30,29/07/2022,"Calorific Value, Stranraer",38.8,30/07/2022 10:38,
30/07/2022 10:30,29/07/2022,"Calorific Value, Thurso",38.8,30/07/2022 10:38,
30/07/2022 10:30,29/07/2022,"Calorific Value, Wick",38.8,30/07/2022 10:38,
29/07/2022 10:30,28/07/2022,"Calorific Value, Campbeltown",38.8,29/07/2022 10:39,
29/07/2022 10:30,28/07/2022,"Calorific Value, LDZ(EA)",39.8,29/07/2022 10:39,
29/07/2022 10:30,28/07/2022,"Calorific Value, LDZ(EM)",39.9,29/07/2022 10:39,
29/07/2022 10:30,28/07/2022,"Calorific Value, LDZ(NE)",40.2,29/07/2022 10:39,
29/07/2022 10:30,28/07/2022,"Calorific Value, LDZ(NO)",40.4,29/07/2022 10:39,
29/07/2022 10:30,28/07/2022,"Calorific Value, LDZ(NT)",39.8,29/07/2022 10:39,
29/07/2022 10:30,28/07/2022,"Calorific Value, LDZ(NW)",40.3,29/07/2022 10:39,
29/07/2022 10:30,28/07/2022,"Calorific Value, LDZ(SC)",40,29/07/2022 10:39,
29/07/2022 10:30,28/07/2022,"Calorific Value, LDZ(SE)",39.3,29/07/2022 10:39,
29/07/2022 10:30,28/07/2022,"Calorific Value, LDZ(SO)",39.8,29/07/2022 10:39,
29/07/2022 10:30,28/07/2022,"Calorific Value, LDZ(WM)",39.6,29/07/2022 10:39,
29/07/2022 10:30,28/07/2022,"Calorific Value, LDZ(WN)",40.2,29/07/2022 10:39,
29/07/2022 10:30,28/07/2022,"Calorific Value, LDZ(WS)",39.2,29/07/2022 10:39,
29/07/2022 10:30,28/07/2022,"Calorific Value, Oban",38.8,29/07/2022 10:39,
29/07/2022 10:30,28/07/2022,"Calorific Value, Stornoway",93,29/07/2022 10:39,
29/07/2022 10:30,28/07/2022,"Calorific Value, Stranraer",38.8,29/07/2022 10:39,
29/07/2022 10:30,28/07/2022,"Calorific Value, Thurso",38.8,29/07/2022 10:39,
29/07/2022 10:30,28/07/2022,"Calorific Value, Wick",38.8,29/07/2022 10:39,
28/07/2022 16:00,27/07/2022,"Calorific Value, LDZ(SC)",39.8,28/07/2022 16:07,
28/07/2022 16:00,26/07/2022,"Calorific Value, LDZ(SC)",39.7,28/07/2022 16:07,
28/07/2022 10:30,27/07/2022,"Calorific Value, Campbeltown",38.8,28/07/2022 10:35,
28/07/2022 10:30,27/07/2022,"Calorific Value, LDZ(EA)",39.7,28/07/2022 10:35,
28/07/2022 10:30,27/07/2022,"Calorific Value, LDZ(EM)",39.9,28/07/2022 10:35,
28/07/2022 10:30,27/07/2022,"Calorific Value, LDZ(NE)",40.2,28/07/2022 10:35,
28/07/2022 10:30,27/07/2022,"Calorific Value, LDZ(NO)",40.2,28/07/2022 10:35,
28/07/2022 10:30,27/07/2022,"Calorific Value, LDZ(NT)",39.8,28/07/2022 10:35,
28/07/2022 10:30,27/07/2022,"Calorific Value, LDZ(NW)",40.3,28/07/2022 10:35,
28/07/2022 10:30,27/07/2022,"Calorific Value, LDZ(SE)",39.5,28/07/2022 10:35,
28/07/2022 10:30,27/07/2022,"Calorific Value, LDZ(SO)",39.7,28/07/2022 10:35,
28/07/2022 10:30,27/07/2022,"Calorific Value, LDZ(WM)",39.5,28/07/2022 10:35,
28/07/2022 10:30,27/07/2022,"Calorific Value, LDZ(WN)",40.3,28/07/2022 10:35,
28/07/2022 10:30,27/07/2022,"Calorific Value, LDZ(WS)",39.2,28/07/2022 10:35,
28/07/2022 10:30,27/07/2022,"Calorific Value, Oban",38.8,28/07/2022 10:35,
28/07/2022 10:30,27/07/2022,"Calorific Value, Stornoway",93,28/07/2022 10:35,
28/07/2022 10:30,27/07/2022,"Calorific Value, Stranraer",38.8,28/07/2022 10:35,
28/07/2022 10:30,27/07/2022,"Calorific Value, Thurso",38.8,28/07/2022 10:35,
28/07/2022 10:30,27/07/2022,"Calorific Value, Wick",38.8,28/07/2022 10:35,
27/07/2022 10:30,26/07/2022,"Calorific Value, Campbeltown",38.8,27/07/2022 10:36,
27/07/2022 10:30,26/07/2022,"Calorific Value, LDZ(EA)",39.5,27/07/2022 10:36,
27/07/2022 10:30,26/07/2022,"Calorific Value, LDZ(EM)",39.9,27/07/2022 10:36,
27/07/2022 10:30,26/07/2022,"Calorific Value, LDZ(NE)",40.2,27/07/2022 10:36,
27/07/2022 10:30,26/07/2022,"Calorific Value, LDZ(NO)",40.2,27/07/2022 10:36,
27/07/2022 10:30,26/07/2022,"Calorific Value, LDZ(NT)",39.7,27/07/2022 10:36,
27/07/2022 10:30,26/07/2022,"Calorific Value, LDZ(NW)",40.4,27/07/2022 10:36,
27/07/2022 10:30,26/07/2022,"Calorific Value, LDZ(SE)",39.6,27/07/2022 10:36,
27/07/2022 10:30,26/07/2022,"Calorific Value, LDZ(SO)",39.7,27/07/2022 10:36,
27/07/2022 10:30,26/07/2022,"Calorific Value, LDZ(SW)",39.5,27/07/2022 10:36,
27/07/2022 10:30,26/07/2022,"Calorific Value, LDZ(WM)",39.5,27/07/2022 10:36,
27/07/2022 10:30,26/07/2022,"Calorific Value, LDZ(WN)",40.4,27/07/2022 10:36,
27/07/2022 10:30,26/07/2022,"Calorific Value, LDZ(WS)",39.3,27/07/2022 10:36,
27/07/2022 10:30,26/07/2022,"Calorific Value, Oban",38.8,27/07/2022 10:36,
27/07/2022 10:30,26/07/2022,"Calorific Value, Stornoway",93,27/07/2022 10:36,
27/07/2022 10:30,26/07/2022,"Calorific Value, Stranraer",38.8,27/07/2022 10:36,
27/07/2022 10:30,26/07/2022,"Calorific Value, Thurso",38.8,27/07/2022 10:36,
27/07/2022 10:30,26/07/2022,"Calorific Value, Wick",38.8,27/07/2022 10:36,
26/07/2022 10:30,25/07/2022,"Calorific Value, Campbeltown",38.8,26/07/2022 10:36,
26/07/2022 10:30,25/07/2022,"Calorific Value, LDZ(EA)",39.5,26/07/2022 10:36,
26/07/2022 10:30,25/07/2022,"Calorific Value, LDZ(EM)",39.7,26/07/2022 10:36,
26/07/2022 10:30,25/07/2022,"Calorific Value, LDZ(NE)",40.3,26/07/2022 10:36,
26/07/2022 10:30,25/07/2022,"Calorific Value, LDZ(NO)",40.4,26/07/2022 10:36,
26/07/2022 10:30,25/07/2022,"Calorific Value, LDZ(NT)",39.6,26/07/2022 10:36,
26/07/2022 10:30,25/07/2022,"Calorific Value, LDZ(NW)",40.4,26/07/2022 10:36,
26/07/2022 10:30,25/07/2022,"Calorific Value, LDZ(SC)",39.9,26/07/2022 10:36,
26/07/2022 10:30,25/07/2022,"Calorific Value, LDZ(SE)",39.7,26/07/2022 10:36,
26/07/2022 10:30,25/07/2022,"Calorific Value, LDZ(SO)",39.6,26/07/2022 10:36,
26/07/2022 10:30,25/07/2022,"Calorific Value, LDZ(SW)",39.6,26/07/2022 10:36,
